STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2005,,8679.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2006,,9202.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2007,,9800.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2008,,10477.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2009,,10759.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2010,,11079.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2011,,11352.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2012,,11463.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2013,,11659.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2014,,11920.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2015,,12186.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2016,,12662.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2017,,13078.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2018,,13558.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2019,,13838.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2020,,13379.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2021,,14579.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2022,,15283.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2023,,15897.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AL,Albania,2024,,16540.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,1995,,262309.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,1996,,268121.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,1997,,273875.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,1998,,283441.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,1999,,294104.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2000,,303484.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2001,,307481.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2002,,312045.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2003,,315608.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2004,,323704.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2005,,331215.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2006,,342043.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2007,,354956.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2008,,360115.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2009,,347200.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2010,,353481.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2011,,363829.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2012,,366115.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2013,,365197.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2014,,367957.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2015,,372754.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2016,,380646.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2017,,389295.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2018,,398966.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2019,,405968.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2020,,380317.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2021,,398555.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2022,,419590.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2023,,415583.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,AT,Austria,2024,,411474.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2000,,10467.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2001,,10721.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2002,,11260.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2003,,11695.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2004,,12435.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2005,,12919.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2006,,13619.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2007,,14417.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2008,,15201.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2009,,14745.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2010,,14872.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2011,,15015.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2012,,14892.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2013,,15242.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2014,,15417.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2015,,16078.3,,b,break in time series,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2016,,16599.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2017,,17138.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2018,,17794.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2019,,18307.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2020,,17755.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2021,,19068.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2022,,19874.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2023,,20270.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BA,Bosnia and Herzegovina,2024,,20773.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,1995,,314870.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,1996,,319031.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,1997,,331134.3,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,1998,,337630.6,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,1999,,349591.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2000,,362585.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2001,,366572.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2002,,372829.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2003,,376699.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2004,,390151.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2005,,399210.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2006,,409399.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2007,,424452.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2008,,426349.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2009,,418221.3,,b,break in time series,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2010,,429556.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2011,,437851.8,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2012,,438796.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2013,,440137.2,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2014,,447908.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2015,,454510.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2016,,459935.5,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2017,,466717.1,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2018,,475481.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2019,,487097.4,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2020,,463750.9,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2021,,492538.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2022,,513517.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2023,,519688.6,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BE,Belgium,2024,,524983.7,,p,provisional,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BG,Bulgaria,1995,,37812.7,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BG,Bulgaria,1996,,39781.0,,,,,
dataflow,ESTAT:NAMA_10_GDP(1.0),"Gross domestic product (GDP) and main components (output, expenditure and income)",A,Annual,CLV20_MEUR,"Chain linked volumes (2020), million euro",B1GQ,Gross domestic product at market prices,BG,Bulgaria,1997,,34165.7,,,,,
