geo,TIME_PERIOD,AFC_Bioenergía,AFC_Carbón,AFC_Eólica,AFC_Gas,AFC_Hidráulica,AFC_Nuclear,AFC_Petróleo,AFC_Renovables_total,AFC_Solar,DL_Bioenergía,DL_Carbón,DL_Eólica,DL_Gas,DL_Hidráulica,DL_Nuclear,DL_Petróleo,DL_Renovables_total,DL_Solar,FC_E_Bioenergía,FC_E_Carbón,FC_E_Eólica,FC_E_Gas,FC_E_Hidráulica,FC_E_Nuclear,FC_E_Petróleo,FC_E_Renovables_total,FC_E_Solar,FC_IND_E_Bioenergía,FC_IND_E_Carbón,FC_IND_E_Eólica,FC_IND_E_Gas,FC_IND_E_Hidráulica,FC_IND_E_Nuclear,FC_IND_E_Petróleo,FC_IND_E_Renovables_total,FC_IND_E_Solar,FC_OTH_E_Bioenergía,FC_OTH_E_Carbón,FC_OTH_E_Eólica,FC_OTH_E_Gas,FC_OTH_E_Hidráulica,FC_OTH_E_Nuclear,FC_OTH_E_Petróleo,FC_OTH_E_Renovables_total,FC_OTH_E_Solar,FC_TRA_E_Bioenergía,FC_TRA_E_Carbón,FC_TRA_E_Eólica,FC_TRA_E_Gas,FC_TRA_E_Hidráulica,FC_TRA_E_Nuclear,FC_TRA_E_Petróleo,FC_TRA_E_Renovables_total,FC_TRA_E_Solar,GEP_Bioenergía,GEP_Carbón,GEP_Eólica,GEP_Gas,GEP_Hidráulica,GEP_Nuclear,GEP_Petróleo,GEP_Renovables_total,GEP_Solar,GEP_MAPCHP_Bioenergía,GEP_MAPCHP_Carbón,GEP_MAPCHP_Eólica,GEP_MAPCHP_Gas,GEP_MAPCHP_Hidráulica,GEP_MAPCHP_Nuclear,GEP_MAPCHP_Petróleo,GEP_MAPCHP_Renovables_total,GEP_MAPCHP_Solar,GEP_MAPE_Bioenergía,GEP_MAPE_Carbón,GEP_MAPE_Eólica,GEP_MAPE_Gas,GEP_MAPE_Hidráulica,GEP_MAPE_Nuclear,GEP_MAPE_Petróleo,GEP_MAPE_Renovables_total,GEP_MAPE_Solar,GHP_Bioenergía,GHP_Carbón,GHP_Eólica,GHP_Gas,GHP_Hidráulica,GHP_Nuclear,GHP_Petróleo,GHP_Renovables_total,GHP_Solar,GHP_MAPCHP_Bioenergía,GHP_MAPCHP_Carbón,GHP_MAPCHP_Eólica,GHP_MAPCHP_Gas,GHP_MAPCHP_Hidráulica,GHP_MAPCHP_Nuclear,GHP_MAPCHP_Petróleo,GHP_MAPCHP_Renovables_total,GHP_MAPCHP_Solar,AFC_total,DL_total,FC_E_total,FC_IND_total,FC_TRA_total,FC_OTH_total,PIB_real_MEUR,PIB_real_NAC,PIB_growth_pct,EMI_CH4,EMI_CH4_CO2E,EMI_CO2,EMI_GHG,EMI_N2O,EFF_PEC_EED,CONS_ELECT_ANNUAL,TRANS_AC,TRANS_BUS_TOT,TRANS_CAR,TRANS_SEAV,TRANS_TRN
AL,2015,12785.162,0.0,0.0,0.0,0.0,14133.684000000001,10255.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12785.162,0.0,0.0,0.0,0.0,14133.684000000001,10255.36,0.0,0.0,545.3969999999999,0.0,0.0,0.0,0.0,610.479,9933.122,0.0,0.0,10590.325,0.0,0.0,0.0,0.0,11873.762999999999,322.238,0.0,0.0,1649.44,0.0,0.0,0.0,0.0,1649.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55247.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55247.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37174.206000000006,0.0,37174.206000000006,11088.998,3298.88,22786.326,12186.2,1508286.2,2.2,,,,,,2.12,3.458238888888889,,,,,
AL,2016,14291.003,0.0,0.0,0.0,0.0,15680.703,5443.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14291.003,0.0,0.0,0.0,0.0,15680.703,5443.42,0.0,0.0,545.3969999999999,0.0,0.0,0.0,0.0,623.875,5056.7339999999995,0.0,0.0,9282.414999999999,0.0,0.0,0.0,0.0,10593.637,386.688,0.0,0.0,4463.192,0.0,0.0,0.0,0.0,4463.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72929.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72929.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35415.126,0.0,35415.126,6226.005999999999,8926.384,20262.739999999998,12662.6,1567244.0,3.9,,,,,,2.17,3.4605888888888887,,,,,
AL,2017,13142.876,0.0,0.0,0.0,0.0,14581.624,13422.719000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13142.876,0.0,0.0,0.0,0.0,14581.624,13422.719000000001,0.0,0.0,381.486,0.0,0.0,0.0,0.0,459.964,13066.837,0.0,0.0,8498.557,0.0,0.0,0.0,0.0,9858.828,355.882,0.0,0.0,4262.834,0.0,0.0,0.0,0.0,4262.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42419.208000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42419.208000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41147.219,0.0,41147.219,13908.287,8525.668,18713.267000000003,13078.3,1618698.4,3.3,,,,,,2.34,3.4576000000000002,,,,,
AL,2018,14665.336000000001,0.0,0.0,0.0,0.0,16132.421,26060.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14665.337,0.0,0.0,0.0,0.0,16132.423,26060.355,0.0,0.0,414.185,0.0,0.0,0.0,0.0,521.003,25704.472999999998,0.0,0.0,8187.032,0.0,0.0,0.0,0.0,9547.3,355.882,0.0,0.0,6064.119,0.0,0.0,0.0,0.0,6064.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80163.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80163.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56858.038,0.0,56858.115000000005,26639.661,12128.238,18090.214,13558.4,1678127.3,3.7,,,,,,2.35,3.4591222222222218,,,,,
AL,2019,15046.956999999999,0.0,0.0,0.0,0.0,16583.803,13461.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15046.956999999999,0.0,0.0,0.0,0.0,16583.803,13461.241,0.0,0.0,386.932,0.0,0.0,0.0,0.0,493.66799999999995,13002.821,0.0,0.0,8110.775,0.0,0.0,0.0,0.0,9540.886,458.42,0.0,0.0,6549.249,0.0,0.0,0.0,0.0,6549.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48790.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48790.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45092.001,0.0,45092.001,13883.421,13098.498,18110.081,13838.1,1712740.0,2.1,,,,,,2.31,3.4601055555555558,,,,,
AL,2020,14119.718,0.0,0.0,0.0,0.0,15586.691,16421.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14119.718,0.0,0.0,0.0,0.0,15586.691,16421.991,0.0,0.0,408.722,0.0,0.0,0.0,0.0,528.606,16066.109,0.0,0.0,8132.005999999999,0.0,0.0,0.0,0.0,9479.096000000001,355.882,0.0,0.0,5578.99,0.0,0.0,0.0,0.0,5578.990000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49794.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49794.828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46128.4,0.0,46128.4,17003.437,11157.98,17966.984,13379.5,1655984.6,-3.3,,,,,,2.15,3.458177777777778,,,,,
AL,2021,13887.163,0.0,0.0,0.0,0.0,15368.975,24749.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13887.163,0.0,0.0,0.0,0.0,15368.975,24749.826,0.0,0.0,408.748,0.0,0.0,0.0,0.0,528.656,24394.074,0.0,0.0,7656.86,0.0,0.0,0.0,0.0,9018.762999999999,355.752,0.0,0.0,5821.554,0.0,0.0,0.0,0.0,5821.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83998.24100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83998.24100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54005.964,0.0,54005.964,25331.478,11643.108,17031.375,14579.6,1804518.9,9.0,,,,,,2.26,3.4578444444444445,,,,,
AL,2022,14905.427,0.0,0.0,0.0,0.0,16529.415,15633.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14905.427,0.0,0.0,0.0,0.0,16529.415,15633.876,0.0,0.0,425.113,0.0,0.0,0.0,0.0,588.6,15326.072,0.0,0.0,7406.299999999999,0.0,0.0,0.0,0.0,8866.8,307.804,0.0,0.0,7074.014000000001,0.0,0.0,0.0,0.0,7074.014000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65628.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65628.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47068.718,0.0,47068.718,16339.785,14148.028000000002,16580.904,15283.3,1891619.4,4.8,,,,,,2.17,3.458861111111111,,,,,
AL,2023,15425.018,0.0,0.0,21.580000000000002,0.0,17081.486,15709.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15425.018,0.0,0.0,21.580000000000002,0.0,17081.486,15709.692,0.0,0.0,359.71,0.0,0.0,21.580000000000002,0.0,558.808,15506.679,0.0,0.0,7303.768,0.0,0.0,0.0,0.0,8761.137999999999,203.014,0.0,0.0,7761.54,0.0,0.0,0.0,0.0,7761.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84404.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84404.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48237.776,0.0,48237.776,16446.777000000002,15523.08,16267.919999999998,15897.0,1967575.8,4.0,,,,,,2.14,3.4619222222222223,,,,,
AT,1990,120638.951,39537.344,0.0,5178.664,5250.906,115718.825,80501.828,0.0,0.0,573.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120638.806,39055.078,0.0,5178.664,5250.906,115718.825,79873.77799999999,0.0,0.0,31659.815,11863.610999999999,0.0,2099.842,3806.0609999999997,29457.921000000002,35680.908,0.0,0.0,88375.208,27191.466,0.0,3078.822,1444.845,85947.69799999999,43974.189,0.0,0.0,603.783,0.0,0.0,0.0,0.0,313.206,218.678,0.0,0.0,5275.95,70.28999999999999,47.24,11087.039,178.644,300577.322,48439.022,0.0,77.07900000000001,47.24,0.0,47.24,3575.406,0.0,47.24,12103.898000000001,0.0,77.07900000000001,0.0,70.28999999999999,0.0,7089.895,0.0,272846.13399999996,33148.653999999995,0.0,0.0,2711.363,110.641,883.829,2720.475,974.946,2711.363,9778.087,0.0,1440.94,665.149,0.0,665.149,2507.002,0.0,665.149,9249.612,0.0,1085.587,366826.5179999999,573.302,365716.057,114568.158,1135.667,250012.228,,,,921.4905699999999,25802.09632,226354.41829,264485.46124,34.79476,,,,,,,
AT,1991,130762.919,42019.352999999996,0.0,6100.891,6819.409,124827.938,85855.176,0.0,0.0,706.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130762.868,41499.99,0.0,6100.891,6819.409,124827.938,85190.027,0.0,0.0,31234.157,11015.318,0.0,2993.693,5555.495,28779.755,37092.431,0.0,0.0,98832.606,30484.672000000002,0.0,3107.198,1263.914,95699.04,48097.596,0.0,0.0,696.105,0.0,0.0,0.0,0.0,349.143,0.0,0.0,0.0,5649.217000000001,145.266,58.583999999999996,12600.612,136.423,300335.789,53087.518000000004,0.0,95.58500000000001,58.583999999999996,0.0,58.583999999999996,3294.2470000000003,0.0,58.583999999999996,14203.219,0.0,95.58500000000001,0.0,145.266,0.0,8767.477,0.0,271472.204,34976.189,0.0,0.0,3843.809,387.896,1086.888,2510.906,1069.966,3843.809,12782.324999999999,0.0,1772.864,761.472,0.0,761.472,2405.4719999999998,0.0,761.472,12115.873,0.0,1243.088,396385.686,706.409,395201.123,116670.849,1045.248,277485.026,,,,909.57867,25468.08264,236433.13694,274683.37897,35.32529,,,,,,,
AT,1992,127037.70300000001,34840.815,0.0,4142.9310000000005,7263.276,120580.407,74590.851,0.0,0.0,788.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127037.621,34247.257,0.0,4142.9310000000005,7263.276,120580.407,73851.506,0.0,0.0,31733.267,6312.4130000000005,0.0,1674.198,6362.526,29086.947,34554.97,0.0,0.0,94530.76699999999,27934.845999999998,0.0,2468.7329999999997,900.75,91107.65,39223.643000000004,0.0,0.0,773.587,0.0,0.0,0.0,0.0,385.811,72.894,0.0,0.0,6121.03,51.546,65.707,5909.026,206.962,332719.156,34385.754,0.0,107.206,65.707,0.0,65.707,2010.287,0.0,65.707,9526.607,0.0,107.206,0.0,51.546,0.0,3125.5519999999997,0.0,302521.538,20468.379999999997,0.0,0.0,4516.769,164.00900000000001,1321.187,1792.3890000000001,1037.425,4516.769,11316.652,0.0,2156.855,809.634,0.0,809.634,1681.748,0.0,809.634,10863.674,0.0,1322.489,368455.983,788.932,367122.998,109724.321,1232.292,256166.389,,,,884.37349,24762.91818,218756.93839999998,254746.15166,33.75372,,,,,,,
AT,1993,128245.50899999999,29671.394,0.0,3915.9210000000003,5433.138,121217.165,69265.618,0.0,0.0,865.617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128245.812,29189.127999999997,0.0,3915.9210000000003,5433.138,121217.165,68637.568,0.0,0.0,30391.055,7870.503000000001,0.0,1915.396,5004.892,27687.66,34092.881,0.0,0.0,97029.01199999999,21318.626,0.0,2000.525,428.247,93092.242,34544.687000000005,0.0,0.0,825.7449999999999,0.0,0.0,0.0,0.0,437.26300000000003,0.0,0.0,0.0,6287.148,42.174,56.091,5037.433,193.596,350295.75,24174.995000000003,0.0,91.51700000000001,56.091,0.0,56.091,2867.823,0.0,56.091,9868.682999999999,0.0,91.51700000000001,0.0,42.174,0.0,1396.423,0.0,318835.493,11541.58,0.0,0.0,5144.17,145.786,1287.344,2513.51,1056.95,5232.682,8773.205,0.0,2100.883,747.154,0.0,747.154,2432.807,0.0,747.154,8373.595000000001,0.0,1218.356,357748.745,865.617,356638.73199999996,106962.38700000002,1263.0079999999998,248413.339,,,,883.92304,24749.95523,218343.71559,254135.11123,33.82379,,,,,,,
AT,1994,118022.659,26846.136000000002,0.0,3646.347,6218.041,111840.57800000001,61737.847,0.0,0.0,828.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118022.63500000001,26475.162,0.0,3646.347,6218.041,111840.57800000001,61293.979999999996,0.0,0.0,27194.836,7725.626,0.0,1972.149,5551.59,24654.787,30227.856,0.0,0.0,90196.205,18749.534,0.0,1674.198,666.451,86893.356,31066.125,0.0,0.0,631.592,0.0,0.0,0.0,0.0,292.435,0.0,0.0,0.0,5563.515,42.174,66.597,4718.786,168.05800000000002,340223.352,25702.625,0.0,108.659,66.597,0.0,66.597,2347.678,0.0,66.597,10098.296,0.0,108.659,0.0,42.174,0.0,1986.857,0.0,309814.746,13519.065,0.0,0.0,5424.027,108.038,1353.729,1978.527,896.845,5509.937,8492.045,0.0,2207.619,800.5219999999999,0.0,800.5219999999999,1892.617,0.0,800.5219999999999,8143.1990000000005,0.0,1305.567,328311.60800000007,828.225,327496.743,97326.844,924.027,229245.869,,,,851.68083,23847.1233,221358.31718,256583.96764,33.45342,,,,,,,
AT,1995,129818.879,25343.235,0.0,3107.198,6607.238,121151.041,59204.941,0.0,0.0,1115.8890000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129818.81399999998,24972.262,0.0,3107.198,6607.238,121151.041,58761.074,0.0,0.0,29769.39,7585.699,0.0,1631.633,5930.374,26156.905,29037.874,0.0,0.0,98996.325,17386.566,0.0,1475.565,676.864,94432.722,29723.2,0.0,0.0,1053.1000000000001,0.0,0.0,0.0,0.0,561.415,0.0,0.0,0.0,8598.805,0.0,69.446,7047.721,224.92700000000002,356008.288,35449.472,0.0,113.307,78.818,0.0,69.446,1560.433,0.0,78.81800000000001,13790.853,0.0,113.307,9.372,0.0,0.0,4779.704,0.0,322273.862,18350.316,0.0,0.0,6387.258,0.0,1386.27,1465.672,1257.406,6470.563,12438.685,0.0,2263.591,838.271,0.0,814.841,1375.857,0.0,838.271,12161.431,0.0,1330.299,345232.532,1115.8890000000001,344417.627,100111.875,1614.515,242691.24200000003,262309.7,262309.7,,847.2664199999999,23723.46977,228171.43349,264052.00822,34.21418,,,,,,,
AT,1996,136442.97,24102.100000000002,0.0,1623.694,5871.799,129211.574,64481.1,0.0,0.0,1052.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136443.014,23588.203999999998,0.0,1623.694,5871.799,129211.574,63894.31,0.0,0.0,28226.49,7385.892000000001,0.0,425.253,5154.5830000000005,25025.761,35049.341,0.0,0.0,107172.192,16202.312,0.0,1198.441,717.216,103577.37599999999,28772.074,0.0,0.0,1044.332,0.0,0.0,0.0,0.0,608.4359999999999,72.894,0.0,0.0,7349.231,0.0,62.071,6560.378,997.0550000000001,328076.25899999996,44577.77,0.0,101.269,71.43299999999999,0.0,62.071,51.546,0.0,71.43299999999999,1822.848,0.0,101.269,18.744,0.0,0.0,5946.513999999999,0.0,296097.493,39254.492,0.0,0.0,6432.816,0.0,1370.65,463.392,1224.864,6521.328,5399.296,0.0,2234.954,870.812,0.0,787.506,383.99,0.0,870.812,5187.124,0.0,1284.741,361733.23699999996,1052.462,360632.595,101267.31999999999,1725.662,257639.611,268121.9,268121.9,2.2,821.1203,22991.48852,247400.92377,282984.76206,34.76473,,,,,,,
AT,1997,135255.174,21279.706000000002,0.0,1430.3970000000002,6005.87,126803.14,66238.214,0.0,0.0,1351.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135255.043,20839.224000000002,0.0,1430.3970000000002,6005.87,126803.14,65724.839,0.0,0.0,31034.367,8148.927,0.0,592.777,5248.303,27532.763,43303.965,0.0,0.0,103099.958,12690.297,0.0,837.62,757.568,98609.933,22347.981,0.0,0.0,1120.719,0.0,0.0,0.0,0.0,660.446,72.894,0.0,0.0,7930.6630000000005,0.0,55.159,5848.109,622.1959999999999,346515.406,50416.507999999994,0.0,89.999,61.541000000000004,0.0,55.159,9.372,0.0,61.541000000000004,1349.5639999999999,0.0,89.999,28.116,0.0,0.0,5670.041,0.0,314320.715,45407.19,0.0,0.0,8243.428,0.0,1495.61,161.406,1080.38,8339.751,5517.746,0.0,2439.316,998.375,0.0,856.494,108.038,0.0,998.375,5397.993,0.0,1397.9850000000001,357012.50100000005,1351.9,356058.51300000004,115861.10199999998,1854.059,238343.357,273875.4,273875.4,2.1,792.10131,22178.71656,237666.81939,272561.12884,35.045010000000005,,,,,,,
AT,1998,130170.69,18753.179,0.0,1327.305,6965.195,122067.112,62303.549,0.0,0.0,1418.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130170.54800000001,18239.283,0.0,1327.305,6965.195,122067.112,61716.76,0.0,0.0,28497.864999999998,7341.376,0.0,579.891,6167.276,24748.507,41980.305,0.0,0.0,100463.919,10897.907,0.0,747.4150000000001,797.919,96609.85199999998,19663.563,0.0,0.0,1208.763,0.0,0.0,0.0,0.0,708.753,72.894,0.0,0.0,8533.398000000001,0.0,66.532,3828.4489999999996,337.128,357271.70399999997,36349.182,0.0,108.546,71.92999999999999,0.0,66.532,4.686,0.0,71.93,1588.5479999999998,0.0,108.546,28.636,0.0,0.0,3645.696,0.0,323856.249,31030.59,0.0,0.0,8143.2,0.0,1374.555,22.128,713.311,8242.127,5247.001,0.0,2241.462,956.722,0.0,820.047,20.826,0.0,956.722,5224.871999999999,0.0,1338.109,341587.03,1418.56,340486.203,109315.22,1990.41,229180.57499999998,283441.5,283441.5,3.5,776.5758000000001,21744.19247,237394.46731,271623.96261,35.62559,,,,,,,
AT,1999,149513.755,20570.097,0.0,1966.9789999999998,5901.737,141172.275,55909.663,0.0,0.0,1408.2379999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149513.753,20025.766,0.0,1966.4080000000001,5901.737,141172.275,58367.815,0.0,0.0,43551.276,9470.375,0.0,1292.394,5114.232,40348.931,39937.354999999996,0.0,0.0,104773.956,10555.391,0.0,674.0139999999999,787.506,100043.703,18358.451,0.0,0.0,1188.522,0.0,0.0,0.0,0.0,779.6429999999999,72.012,0.0,0.0,7483.101000000001,0.0,141.053,7010.233,550.317,389405.414,35777.492,0.0,225.457,109.28200000000001,0.0,64.943,9.372,0.0,109.282,2061.834,0.0,105.959,111.714,0.0,76.11,6747.818,2.137,362034.245,30196.484000000004,0.0,119.498,9912.159,0.0,1352.427,78.1,838.271,11094.069,5694.773,0.0,2156.855,1128.541,0.0,775.7909999999999,76.798,0.0,1128.541,5556.796,0.0,1266.518,375034.506,1408.2379999999998,376947.754,139714.563,2040.177,235193.021,294104.4,294104.4,3.8,762.48172,21349.98866,230746.23572,264447.05287,35.715680000000006,,,,,,,
AT,2000,142117.37300000002,19363.519,0.0,2750.6310000000003,8037.765,134875.359,59264.973,0.0,0.0,1381.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142183.612,18981.606,0.0,2618.571,8037.765,134875.359,54004.953,0.0,0.0,41863.211,9029.892,0.0,2043.366,7307.532,38415.962,37795.419,0.0,0.0,99058.064,9951.714,0.0,575.2049999999999,730.232,95601.81499999999,16136.679999999998,0.0,0.0,1262.338,0.0,0.0,0.0,0.0,857.583,72.854,0.0,0.0,7161.491,0.0,150.49,6054.2919999999995,318.825,399896.994,49324.672,0.0,275.635,149.78199999999998,0.0,71.44300000000001,107.77799999999999,0.0,149.78199999999998,2347.678,0.0,146.65699999999998,117.791,0.0,79.047,5684.099,0.0,373288.652,42750.237,0.0,128.977,9662.239,0.0,1364.142,351.449,835.667,10745.223,6827.218,0.0,2242.764,1066.061,0.0,788.807,348.845,0.0,1066.0610000000001,6633.271000000001,0.0,1287.344,366409.62,1381.706,360701.866,136455.382,2192.7749999999996,222053.70999999996,303484.9,303484.9,3.2,744.57383,20848.05723,234455.04082,267511.78454,35.72569,,,,,,,
AT,2001,152928.77899999998,16048.424,0.0,2906.492,10756.938,143583.471,49983.926,0.0,0.0,1049.8429999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152990.811,15498.555,0.0,2741.081,10756.938,143583.471,49211.619,0.0,0.0,44767.118,6019.928,0.0,2140.312,9939.493999999999,40798.004,33667.192,0.0,0.0,106856.371,9478.627,0.0,600.77,817.444,101842.131,15471.559,0.0,0.0,1367.321,0.0,0.0,0.0,0.0,943.337,72.868,0.0,0.0,7815.340999999999,0.0,156.011,7469.459,820.4689999999999,387992.913,58944.999,0.0,219.861,119.98,0.0,57.038000000000004,154.637,114.493,119.98,1447.969,0.0,106.559,528.72,0.0,98.973,7066.465,28.978,360500.896,53532.687,0.0,113.30199999999999,11065.432,0.0,1343.316,561.016,753.662,12372.3,8083.324,0.0,2260.9880000000003,1513.834,0.0,787.506,557.112,740.646,1513.834,7862.04,0.0,1274.327,376208.0299999999,1049.8429999999998,374782.475,137332.048,2383.526,235066.902,307481.7,307481.7,1.3,731.7109800000001,20488.13767,245694.09865,278642.1638,35.02499,,,,,,,
AT,2002,142832.55599999998,15988.625999999998,0.0,3350.8109999999997,11806.077,133115.779,45686.733,0.0,0.0,1127.841,0.0,0.0,0.0,0.0,0.0,1199.612,0.0,0.0,142912.664,15213.288,0.0,3270.991,11806.077,133115.779,45592.747,0.0,0.0,39235.07,8075.513,0.0,2785.263,11001.651,35265.938,33100.85,0.0,0.0,102309.41799999999,7137.774,0.0,485.72900000000004,804.428,96853.813,12420.304,0.0,0.0,1368.176,0.0,0.0,0.0,0.0,996.027,71.594,0.0,0.0,7110.715,0.0,149.137,6841.537,836.607,385538.57499999995,56602.007000000005,0.0,205.607,142.412,0.0,59.137,60.918,13.163,142.41199999999998,2685.069,0.0,99.076,556.001,0.0,89.999,6527.576,118.09200000000001,365646.359,50154.092000000004,0.0,106.531,12834.391,0.0,1479.99,341.036,670.357,13880.929,8253.841,0.0,2346.897,1796.294,0.0,823.952,341.036,670.357,1796.294,8070.3060000000005,0.0,1344.617,352780.58199999994,2327.453,351911.546,129464.285,2435.797,220011.46600000001,312045.9,312045.9,1.5,718.8181,20127.217109999998,259927.84818,292735.17273,35.01498,,,,,,,
AT,2003,148814.104,15333.938,0.0,4138.9220000000005,13936.899,138062.057,44064.995,0.0,0.0,1547.002,0.0,0.0,0.0,0.0,0.0,1370.65,0.0,0.0,148892.635,14706.828,0.0,3794.215,13936.899,138062.057,43607.022,0.0,0.0,43547.759000000005,8442.582,0.0,3346.8340000000003,13090.818,39083.715,32313.709,0.0,0.0,103885.96100000001,6264.246999999999,0.0,447.381,846.081,97960.926,11221.724,0.0,0.0,1458.915,0.0,0.0,0.0,0.0,1017.418,71.59,0.0,0.0,7716.335,0.0,351.40700000000004,7080.523,858.9499999999999,322660.679,72965.465,0.0,511.91099999999994,192.191,0.0,59.765,42.174,14.006,192.191,1279.2740000000001,0.0,100.125,891.087,0.0,291.641,6761.876,109.643,305883.074,68532.524,0.0,411.786,14108.718,0.0,1408.399,407.42,826.556,15256.784,7833.404,0.0,2419.79,2151.648,0.0,851.288,407.42,783.601,2151.648,7748.796,0.0,1435.734,364350.915,2917.652,362999.656,139825.41700000002,2547.9230000000002,220626.32,315608.1,315608.1,1.1,712.7920799999999,19958.038099999998,289241.91296,321975.87422,35.14511,,,,,,,
